user_id,show_watched,duration_watched(minutes),date_watched (TIMESTAMP),gender,age,subscription_type,device_used,rating_given,location,watching_method,Month Name
7347,The Witcher,28.47,01/07/2023 05:13,Male,54.0,Standard,Tablet,5.0,UK,Started but didn't finish,Jul
7401,The Crown,32.42,01/07/2023 05:14,Male,23.0,Basic,Tablet,3.0,Australia,Started but didn't finish,Jul
7629,Ozark,11.3,01/07/2023 05:15,Female,,Basic,Mobile,3.0,Australia,Watched weekly,Jul
5541,Money Heist,71.11,01/07/2023 05:16,Male,43.0,Premium,Tablet,4.0,Germany,Watched weekly,Jul
8876,Money Heist,47.42,01/07/2023 05:17,,75.0,Basic,TV,4.0,Australia,Watched daily,Jul
9533,The Witcher,59.54,01/07/2023 05:18,Female,40.0,Standard,Tablet,3.0,Germany,Binge-watched,Jul
9324,Narcos,20.38,01/07/2023 05:19,Female,53.0,Standard,Desktop,3.0,US,Watched daily,Jul
1264,Black Mirror,77.89,01/07/2023 05:20,Male,32.0,Standard,Tablet,3.0,Australia,Watched daily,Jul
2434,BoJack Horseman,74.28,01/07/2023 05:21,Male,75.0,Standard,Desktop,5.0,Canada,Binge-watched,Jul
6327,Stranger Things,31.77,01/07/2023 05:22,Other,20.0,Standard,Tablet,4.0,Australia,Started but didn't finish,Jul
6097,Money Heist,55.85,01/07/2023 05:23,Male,58.0,Basic,TV,3.0,Canada,Watched daily,Jul
2660,Narcos,107.32,01/07/2023 05:24,Female,67.0,Premium,Mobile,3.0,Germany,Watched daily,Jul
6692,Money Heist,92.82,01/07/2023 05:25,Male,38.0,Standard,Mobile,3.0,UK,Watched weekly,Jul
3354,Stranger Things,,01/07/2023 05:26,Male,60.0,Basic,Desktop,1.0,France,Watched weekly,Jul
9457,The Crown,105.46,01/07/2023 05:27,Female,10.0,Standard,Tablet,,Australia,Binge-watched,Jul
7461,BoJack Horseman,8.08,01/07/2023 05:28,Female,14.0,Standard,Tablet,3.0,US,Watched daily,Jul
8044,Stranger Things,49.67,01/07/2023 05:29,Male,43.0,Premium,TV,4.0,Germany,Watched weekly,Jul
6497,Narcos,9.61,01/07/2023 05:30,Male,28.0,Basic,Tablet,2.0,Germany,Watched weekly,Jul
5549,BoJack Horseman,110.91,01/07/2023 05:31,Female,49.0,Standard,Desktop,4.0,Canada,Started but didn't finish,Jul
7334,Black Mirror,4.88,01/07/2023 05:32,Male,75.0,Standard,Desktop,3.0,US,Watched weekly,Jul
7010,The Crown,18.15,01/07/2023 05:33,Male,73.0,Premium,TV,5.0,Germany,Binge-watched,Jul
5926,Black Mirror,109.8,01/07/2023 05:34,Male,26.0,Premium,Desktop,5.0,Germany,Watched weekly,Jul
7065,Black Mirror,69.86,01/07/2023 05:35,Female,47.0,Standard,Desktop,4.0,Australia,Started but didn't finish,Jul
3179,BoJack Horseman,95.42,01/07/2023 05:36,Female,52.0,Standard,TV,1.0,Germany,Watched daily,Jul
5967,The Crown,1.97,01/07/2023 05:37,Other,49.0,Premium,Desktop,3.0,Australia,Watched daily,Jul
1634,House of Cards,50.29,01/07/2023 05:38,Male,54.0,Standard,Desktop,1.0,US,Watched daily,Jul
4631,The Umbrella Academy,118.14,01/07/2023 05:39,Male,49.0,Basic,Mobile,3.0,Australia,Watched weekly,Jul
5677,Narcos,69.58,01/07/2023 05:40,Male,39.0,Premium,TV,3.0,Germany,Binge-watched,Jul
3218,House of Cards,,01/07/2023 05:41,Male,44.0,Standard,Mobile,3.0,Germany,Watched daily,Jul
2389,Stranger Things,115.63,01/07/2023 05:42,Male,75.0,Basic,Tablet,3.0,Australia,Binge-watched,Jul
5276,Money Heist,82.2,01/07/2023 05:43,Female,53.0,Basic,TV,3.0,Canada,Started but didn't finish,Jul
2249,Money Heist,,01/07/2023 05:44,Male,13.0,Basic,Tablet,2.0,UK,Watched weekly,Jul
8640,Stranger Things,37.03,01/07/2023 05:45,Female,73.0,Premium,Desktop,1.0,France,Binge-watched,Jul
6712,House of Cards,,01/07/2023 05:46,Other,14.0,Standard,Mobile,4.0,Australia,Watched weekly,Jul
2245,Stranger Things,51.33,01/07/2023 05:47,Female,57.0,Basic,Desktop,4.0,US,Binge-watched,Jul
9245,Narcos,109.85,01/07/2023 05:48,Male,75.0,Premium,Mobile,3.0,France,Binge-watched,Jul
1442,The Crown,57.37,01/07/2023 05:49,Male,36.0,Standard,,5.0,Germany,Watched weekly,Jul
7976,Stranger Things,109.32,01/07/2023 05:50,Male,33.0,Premium,Mobile,3.0,UK,Started but didn't finish,Jul
5675,Stranger Things,98.06,01/07/2023 05:51,Female,65.0,Premium,Mobile,1.0,Canada,Binge-watched,Jul
8953,Stranger Things,,01/07/2023 05:52,,54.0,Basic,Desktop,2.0,Canada,Watched daily,Jul
5377,The Crown,113.72,01/07/2023 05:53,Female,77.0,Standard,,3.0,US,Started but didn't finish,Jul
8058,The Witcher,84.78,01/07/2023 05:54,Female,37.0,Premium,Desktop,5.0,UK,Binge-watched,Jul
1822,The Witcher,104.55,01/07/2023 05:55,Male,14.0,Standard,Mobile,2.0,Australia,Watched weekly,Jul
3939,The Umbrella Academy,89.77,01/07/2023 05:56,Female,56.0,Standard,Tablet,1.0,US,Binge-watched,Jul
8096,The Witcher,84.41,01/07/2023 05:57,Female,14.0,Premium,Desktop,3.0,Canada,Started but didn't finish,Jul
6765,The Umbrella Academy,85.87,01/07/2023 05:58,Female,14.0,Basic,Desktop,1.0,Germany,Watched daily,Jul
2031,The Umbrella Academy,,01/07/2023 05:59,Male,57.0,Standard,TV,3.0,US,Started but didn't finish,Jul
1562,BoJack Horseman,45.53,01/07/2023 06:00,Male,56.0,Premium,Tablet,1.0,UK,Started but didn't finish,Jul
1340,Narcos,50.83,01/07/2023 06:01,Male,71.0,Basic,Desktop,1.0,Australia,Started but didn't finish,Jul
5567,Money Heist,35.29,01/07/2023 06:02,Female,36.0,Standard,Desktop,5.0,US,Binge-watched,Jul
8862,The Crown,17.79,01/07/2023 06:03,Female,13.0,Premium,TV,4.0,Australia,Binge-watched,Jul
3296,House of Cards,55.01,01/07/2023 06:04,Male,58.0,Basic,Mobile,2.0,Canada,Binge-watched,Jul
1234,House of Cards,,01/07/2023 06:05,Female,74.0,Standard,Tablet,3.0,US,Watched weekly,Jul
6202,House of Cards,78.15,01/07/2023 06:06,Male,70.0,Standard,Tablet,2.0,Germany,Watched weekly,Jul
2291,Black Mirror,,01/07/2023 06:07,Male,,Premium,TV,4.0,Australia,Watched weekly,Jul
5727,The Crown,97.34,01/07/2023 06:08,Male,17.0,Standard,Tablet,5.0,Canada,Started but didn't finish,Jul
9720,Ozark,112.25,01/07/2023 06:09,Male,22.0,Standard,Desktop,3.0,Australia,Watched weekly,Jul
3939,Money Heist,99.53,01/07/2023 06:10,Male,46.0,Standard,Tablet,3.0,US,Watched daily,Jul
6435,The Witcher,87.3,01/07/2023 06:11,Male,52.0,Standard,TV,3.0,France,Started but didn't finish,Jul
7981,Ozark,18.01,01/07/2023 06:12,Female,65.0,Basic,Mobile,1.0,Australia,Started but didn't finish,Jul
6392,Money Heist,41.88,01/07/2023 06:13,Male,59.0,Standard,TV,3.0,France,Binge-watched,Jul
8972,House of Cards,67.83,01/07/2023 06:14,Female,29.0,Premium,Tablet,3.0,Canada,Watched daily,Jul
2233,House of Cards,9.22,01/07/2023 06:15,Female,57.0,Standard,TV,2.0,Germany,Watched weekly,Jul
3800,Black Mirror,12.75,01/07/2023 06:16,Female,28.0,Premium,TV,3.0,UK,Watched daily,Jul
3775,Narcos,112.11,01/07/2023 06:17,Female,,Basic,Tablet,3.0,Germany,Watched weekly,Jul
7044,BoJack Horseman,84.32,01/07/2023 06:18,Male,26.0,Standard,Mobile,2.0,US,Binge-watched,Jul
4487,Stranger Things,,01/07/2023 06:19,Male,37.0,Premium,Desktop,4.0,Canada,Watched weekly,Jul
8383,The Umbrella Academy,39.28,01/07/2023 06:20,Male,45.0,Basic,TV,2.0,France,Watched daily,Jul
4850,Stranger Things,46.13,01/07/2023 06:21,Male,47.0,Standard,Mobile,3.0,UK,Watched weekly,Jul
5997,Money Heist,9.01,01/07/2023 06:22,Male,79.0,Basic,Mobile,3.0,Canada,Watched daily,Jul
1890,Stranger Things,88.7,01/07/2023 06:23,Female,35.0,Premium,TV,5.0,Canada,Watched weekly,Jul
6920,The Witcher,21.22,01/07/2023 06:24,Female,10.0,Standard,Tablet,3.0,Canada,Watched weekly,Jul
2188,The Umbrella Academy,96.61,01/07/2023 06:25,Female,11.0,Basic,Tablet,2.0,US,Watched daily,Jul
6644,BoJack Horseman,101.5,01/07/2023 06:26,Male,45.0,Standard,,1.0,France,Watched weekly,Jul
1740,Stranger Things,76.61,01/07/2023 06:27,Male,65.0,Premium,Tablet,2.0,Australia,Watched weekly,Jul
2369,House of Cards,92.38,01/07/2023 06:28,Male,44.0,Premium,,4.0,France,Watched daily,Jul
3000,Narcos,,01/07/2023 06:29,Female,36.0,Basic,Mobile,5.0,France,Watched daily,Jul
2471,Black Mirror,69.11,01/07/2023 06:30,Male,76.0,Standard,,4.0,UK,Started but didn't finish,Jul
2536,Black Mirror,81.22,01/07/2023 06:31,Female,65.0,Premium,Desktop,5.0,Australia,Watched weekly,Jul
1318,Ozark,79.39,01/07/2023 06:32,Female,55.0,Premium,Tablet,3.0,Australia,Watched daily,Jul
6153,House of Cards,14.07,01/07/2023 06:33,Male,29.0,Basic,Tablet,3.0,Australia,Watched daily,Jul
2894,Black Mirror,41.33,01/07/2023 06:34,Male,17.0,Basic,TV,5.0,US,Watched daily,Jul
8991,BoJack Horseman,39.0,01/07/2023 06:35,Male,35.0,Premium,,2.0,Germany,Started but didn't finish,Jul
9592,BoJack Horseman,68.7,01/07/2023 06:36,Female,71.0,Basic,TV,1.0,France,Started but didn't finish,Jul
6935,Narcos,,01/07/2023 06:37,Other,42.0,Standard,Desktop,5.0,Germany,Started but didn't finish,Jul
1723,Stranger Things,,01/07/2023 06:38,Male,70.0,Standard,Mobile,3.0,Canada,Watched weekly,Jul
3329,Ozark,90.58,01/07/2023 06:39,Female,29.0,,TV,4.0,Australia,Watched daily,Jul
3770,Money Heist,11.88,01/07/2023 06:40,Male,77.0,Standard,Mobile,4.0,Canada,Watched weekly,Jul
8545,Money Heist,105.38,01/07/2023 06:41,Male,38.0,Standard,Desktop,4.0,Canada,Binge-watched,Jul
5846,The Umbrella Academy,64.39,01/07/2023 06:42,Female,55.0,Standard,Mobile,3.0,France,Started but didn't finish,Jul
1267,Money Heist,4.5,01/07/2023 06:43,,46.0,Basic,Desktop,4.0,Australia,Watched weekly,Jul
1569,The Crown,,01/07/2023 06:44,Male,62.0,Standard,Mobile,2.0,Canada,Binge-watched,Jul
2973,The Witcher,62.08,01/07/2023 06:45,Male,14.0,Standard,Mobile,2.0,US,Binge-watched,Jul
9737,Black Mirror,26.44,01/07/2023 06:46,Female,75.0,Basic,Tablet,3.0,Australia,Binge-watched,Jul
3822,Money Heist,91.73,01/07/2023 06:47,Female,24.0,Basic,Desktop,4.0,Canada,Watched weekly,Jul
5460,Narcos,112.03,01/07/2023 06:48,Female,55.0,Basic,TV,3.0,France,Binge-watched,Jul
1270,Black Mirror,38.72,01/07/2023 06:49,Male,66.0,Standard,Desktop,5.0,US,Binge-watched,Jul
8641,BoJack Horseman,59.27,01/07/2023 06:50,Other,17.0,Premium,Tablet,1.0,France,Watched weekly,Jul
9930,Narcos,15.38,01/07/2023 06:51,,46.0,Premium,TV,4.0,Canada,Watched daily,Jul
7680,Ozark,111.58,01/07/2023 06:52,Female,66.0,Standard,,4.0,US,Watched daily,Jul
2257,BoJack Horseman,38.26,01/07/2023 06:53,Female,23.0,Premium,Desktop,1.0,Canada,Watched weekly,Jul
9250,The Umbrella Academy,23.37,01/07/2023 06:54,Female,14.0,Premium,Desktop,1.0,US,Binge-watched,Jul
6370,Black Mirror,57.41,01/07/2023 06:55,Male,52.0,Premium,Tablet,5.0,Germany,Started but didn't finish,Jul
5858,Money Heist,5.19,01/07/2023 06:56,Male,58.0,Standard,TV,2.0,US,Started but didn't finish,Jul
9581,Stranger Things,30.34,01/07/2023 06:57,Female,53.0,Premium,Desktop,2.0,Germany,Watched daily,Jul
9910,The Witcher,8.12,01/07/2023 06:58,Female,65.0,Basic,Tablet,5.0,Canada,Started but didn't finish,Jul
7999,Black Mirror,15.28,01/07/2023 06:59,Female,57.0,Standard,Desktop,3.0,US,Watched weekly,Jul
1120,The Crown,13.46,01/07/2023 07:00,Male,39.0,Standard,Tablet,3.0,France,Started but didn't finish,Jul
7908,The Crown,104.69,01/07/2023 07:01,Male,42.0,Standard,Desktop,1.0,Australia,Binge-watched,Jul
3303,Stranger Things,111.65,01/07/2023 07:02,Female,46.0,Standard,,3.0,US,Binge-watched,Jul
5861,The Umbrella Academy,56.94,01/07/2023 07:03,Female,59.0,Basic,Mobile,4.0,US,Started but didn't finish,Jul
3911,The Witcher,75.65,01/07/2023 07:04,Male,16.0,Premium,TV,3.0,Australia,Watched daily,Jul
9991,Black Mirror,83.51,01/07/2023 07:05,Female,76.0,Basic,Desktop,5.0,US,Watched daily,Jul
8236,The Umbrella Academy,46.96,01/07/2023 07:06,Male,52.0,Basic,TV,4.0,UK,Binge-watched,Jul
6565,The Crown,44.43,01/07/2023 07:07,Female,49.0,Standard,Tablet,3.0,France,Watched weekly,Jul
7531,The Crown,81.07,01/07/2023 07:08,Female,41.0,Basic,Mobile,4.0,US,Watched weekly,Jul
2109,Stranger Things,45.21,01/07/2023 07:09,Other,64.0,Premium,,2.0,US,Started but didn't finish,Jul
7929,The Crown,69.72,01/07/2023 07:10,Male,18.0,Basic,TV,3.0,Canada,Binge-watched,Jul
2250,Narcos,61.82,01/07/2023 07:11,Female,18.0,Basic,Tablet,4.0,Australia,Watched daily,Jul
9177,House of Cards,62.94,01/07/2023 07:12,Female,73.0,Basic,Tablet,4.0,Australia,Watched weekly,Jul
2649,House of Cards,99.52,01/07/2023 07:13,Male,54.0,Basic,Tablet,1.0,France,Watched weekly,Jul
8351,The Witcher,84.49,01/07/2023 07:14,Male,70.0,Basic,TV,5.0,US,Watched daily,Jul
6911,Ozark,115.28,01/07/2023 07:15,Female,79.0,Standard,Desktop,4.0,US,Watched daily,Jul
3956,Narcos,,01/07/2023 07:16,Female,47.0,Basic,Tablet,3.0,US,Started but didn't finish,Jul
6828,Black Mirror,17.5,01/07/2023 07:17,Male,55.0,Premium,TV,2.0,Germany,Watched daily,Jul
5994,House of Cards,,01/07/2023 07:18,,79.0,Premium,Mobile,4.0,UK,Started but didn't finish,Jul
7436,Money Heist,79.88,01/07/2023 07:19,Male,73.0,Standard,Mobile,4.0,France,Started but didn't finish,Jul
9676,Ozark,77.53,01/07/2023 07:20,Female,44.0,Premium,TV,5.0,Germany,Watched weekly,Jul
8614,House of Cards,57.69,01/07/2023 07:21,Female,21.0,Premium,Tablet,2.0,US,Started but didn't finish,Jul
9994,Black Mirror,7.5,01/07/2023 07:22,Female,,Basic,Desktop,3.0,Australia,Binge-watched,Jul
2715,Stranger Things,114.18,01/07/2023 07:23,Female,72.0,Premium,Mobile,,France,Started but didn't finish,Jul
9150,The Crown,102.23,01/07/2023 07:24,Male,54.0,Premium,Desktop,5.0,Germany,Watched weekly,Jul
4483,House of Cards,58.42,01/07/2023 07:25,,15.0,Premium,TV,3.0,UK,Started but didn't finish,Jul
8675,Narcos,19.03,01/07/2023 07:26,Male,54.0,Standard,Mobile,3.0,Germany,Watched weekly,Jul
2757,BoJack Horseman,98.94,01/07/2023 07:27,Female,41.0,Standard,Tablet,5.0,Canada,Binge-watched,Jul
2809,The Umbrella Academy,,01/07/2023 07:28,Male,77.0,,Mobile,1.0,US,Binge-watched,Jul
6539,The Umbrella Academy,46.81,01/07/2023 07:29,Male,12.0,Standard,Tablet,,Germany,Watched weekly,Jul
7048,Ozark,79.85,01/07/2023 07:30,Female,11.0,Basic,Desktop,,Australia,Binge-watched,Jul
2151,Money Heist,91.04,01/07/2023 07:31,Female,29.0,Basic,Mobile,5.0,UK,Binge-watched,Jul
6492,House of Cards,7.54,01/07/2023 07:32,Male,48.0,Standard,TV,,Australia,Started but didn't finish,Jul
7711,The Crown,92.11,01/07/2023 07:33,Male,21.0,Standard,Mobile,3.0,Australia,Watched weekly,Jul
7302,House of Cards,88.07,01/07/2023 07:34,Female,70.0,Basic,Tablet,1.0,US,Watched daily,Jul
5747,The Witcher,70.71,01/07/2023 07:35,Female,45.0,Basic,Desktop,2.0,Canada,Started but didn't finish,Jul
9402,Stranger Things,40.61,01/07/2023 07:36,Male,18.0,Basic,TV,3.0,Australia,Watched daily,Jul
5681,Money Heist,19.78,01/07/2023 07:37,Female,,Standard,Tablet,3.0,Canada,Watched daily,Jul
3507,House of Cards,12.32,01/07/2023 07:38,Male,62.0,Standard,Tablet,4.0,Germany,Watched weekly,Jul
3963,Stranger Things,0.14,01/07/2023 07:39,Male,39.0,Basic,TV,5.0,US,Watched weekly,Jul
4428,The Crown,24.78,01/07/2023 07:40,Male,75.0,Standard,TV,2.0,Germany,Binge-watched,Jul
8494,BoJack Horseman,49.36,01/07/2023 07:41,Female,47.0,Basic,Desktop,3.0,Canada,Watched weekly,Jul
4955,Ozark,29.24,01/07/2023 07:42,Male,47.0,Standard,Tablet,3.0,France,Binge-watched,Jul
4705,The Umbrella Academy,37.08,01/07/2023 07:43,Male,42.0,Standard,Tablet,4.0,Germany,Watched daily,Jul
5038,The Witcher,,01/07/2023 07:44,Female,64.0,Premium,Desktop,3.0,France,Watched daily,Jul
1713,Stranger Things,36.99,01/07/2023 07:45,Female,32.0,Premium,Mobile,1.0,US,Started but didn't finish,Jul
8260,Money Heist,86.95,01/07/2023 07:46,Female,79.0,Basic,TV,3.0,Canada,Binge-watched,Jul
8011,Ozark,59.01,01/07/2023 07:47,Male,23.0,Basic,,3.0,Germany,Watched weekly,Jul
9879,The Umbrella Academy,2.32,01/07/2023 07:48,Female,58.0,Premium,TV,5.0,Germany,Started but didn't finish,Jul
9521,House of Cards,27.2,01/07/2023 07:49,Female,54.0,Standard,,3.0,Germany,Started but didn't finish,Jul
2746,The Witcher,85.16,01/07/2023 07:50,Male,36.0,Standard,Desktop,3.0,US,Watched weekly,Jul
2207,House of Cards,,01/07/2023 07:51,Male,76.0,Basic,Tablet,3.0,Australia,Started but didn't finish,Jul
1784,BoJack Horseman,110.42,01/07/2023 07:52,Female,58.0,Standard,TV,3.0,Australia,Watched daily,Jul
3696,Black Mirror,85.52,01/07/2023 07:53,Female,11.0,Basic,Desktop,4.0,US,Watched weekly,Jul
8073,Stranger Things,,01/07/2023 07:54,Female,69.0,Basic,,5.0,Australia,Started but didn't finish,Jul
6036,Stranger Things,61.97,01/07/2023 07:55,Female,75.0,Standard,Desktop,5.0,Australia,Started but didn't finish,Jul
8127,Money Heist,80.07,01/07/2023 07:56,Male,68.0,Standard,TV,3.0,UK,Watched daily,Jul
4718,The Crown,23.2,01/07/2023 07:57,Female,69.0,Basic,Desktop,5.0,Australia,Watched daily,Jul
6775,Narcos,29.54,01/07/2023 07:58,Male,31.0,Standard,Tablet,5.0,Germany,Started but didn't finish,Jul
8910,House of Cards,60.85,01/07/2023 07:59,Male,55.0,Basic,Tablet,4.0,US,Binge-watched,Jul
3693,BoJack Horseman,,01/07/2023 08:00,Female,62.0,Basic,Mobile,1.0,Canada,Started but didn't finish,Jul
1625,The Witcher,41.28,01/07/2023 08:01,Female,28.0,Basic,TV,4.0,US,Started but didn't finish,Jul
4708,Narcos,,01/07/2023 08:02,Female,58.0,Standard,Mobile,3.0,US,Binge-watched,Jul
7859,Money Heist,,01/07/2023 08:03,Male,26.0,Standard,Tablet,5.0,Germany,Started but didn't finish,Jul
9953,The Umbrella Academy,71.19,01/07/2023 08:04,Female,36.0,Premium,Mobile,2.0,France,Started but didn't finish,Jul
8692,BoJack Horseman,88.82,01/07/2023 08:05,Female,28.0,Basic,,5.0,Canada,Watched daily,Jul
7398,House of Cards,52.88,01/07/2023 08:06,Female,39.0,Premium,Tablet,4.0,France,Watched daily,Jul
8252,Ozark,90.03,01/07/2023 08:07,Female,55.0,Standard,Mobile,4.0,UK,Binge-watched,Jul
2555,House of Cards,36.31,01/07/2023 08:08,Male,73.0,Basic,Mobile,5.0,Germany,Started but didn't finish,Jul
9867,The Crown,84.84,01/07/2023 08:09,Male,41.0,Standard,Tablet,,Australia,Watched daily,Jul
5187,The Crown,,01/07/2023 08:10,Female,62.0,Basic,Desktop,3.0,France,Watched weekly,Jul
8767,Money Heist,93.68,01/07/2023 08:11,Female,32.0,Basic,Tablet,1.0,US,Watched daily,Jul
1036,Ozark,99.68,01/07/2023 08:12,Female,45.0,Premium,Mobile,4.0,US,Started but didn't finish,Jul
2787,The Umbrella Academy,95.73,01/07/2023 08:13,Female,19.0,Basic,TV,1.0,UK,Started but didn't finish,Jul
7283,BoJack Horseman,25.86,01/07/2023 08:14,Male,,Basic,Mobile,3.0,UK,Watched daily,Jul
9060,Ozark,83.31,01/07/2023 08:15,Male,38.0,Standard,Tablet,3.0,Canada,Watched weekly,Jul
9065,Money Heist,,01/07/2023 08:16,Male,20.0,Standard,Mobile,3.0,Canada,Watched daily,Jul
4880,The Crown,118.32,01/07/2023 08:17,Female,47.0,Standard,,2.0,Germany,Watched daily,Jul
6932,The Witcher,43.39,01/07/2023 08:18,Male,41.0,Basic,,4.0,UK,Watched weekly,Jul
9328,The Witcher,,01/07/2023 08:19,Female,61.0,Basic,Mobile,3.0,Germany,Watched weekly,Jul
7333,BoJack Horseman,44.41,01/07/2023 08:20,Other,10.0,Premium,Desktop,,France,Watched daily,Jul
6759,Narcos,47.62,01/07/2023 08:21,Male,23.0,Standard,Tablet,3.0,Canada,Watched weekly,Jul
7485,Stranger Things,13.32,01/07/2023 08:22,Male,12.0,Basic,Desktop,3.0,Germany,Binge-watched,Jul
6067,Money Heist,28.76,01/07/2023 08:23,Male,39.0,Basic,Desktop,2.0,UK,Watched daily,Jul
1661,Stranger Things,19.74,01/07/2023 08:24,Male,40.0,Basic,,4.0,France,Watched daily,Jul
8973,Ozark,19.1,01/07/2023 08:25,Female,10.0,Standard,Tablet,1.0,Canada,Watched daily,Jul
7386,The Witcher,1.08,01/07/2023 08:26,Female,,Premium,TV,,Germany,Binge-watched,Jul
8887,The Umbrella Academy,95.25,01/07/2023 08:27,Female,23.0,Standard,Mobile,5.0,Australia,Started but didn't finish,Jul
1414,Black Mirror,56.15,01/07/2023 08:28,Female,45.0,Standard,Tablet,4.0,UK,Watched daily,Jul
7850,Narcos,96.5,01/07/2023 08:29,Male,55.0,Standard,Desktop,3.0,Germany,Watched weekly,Jul
9534,Stranger Things,73.51,01/07/2023 08:30,Female,64.0,Premium,Mobile,3.0,Canada,Binge-watched,Jul
3729,BoJack Horseman,99.76,01/07/2023 08:31,Female,45.0,Standard,TV,1.0,France,Binge-watched,Jul
4897,Ozark,60.45,01/07/2023 08:32,Male,52.0,Standard,Mobile,2.0,US,Binge-watched,Jul
3169,Black Mirror,11.28,01/07/2023 08:33,Male,52.0,Standard,Desktop,3.0,Australia,Binge-watched,Jul
2878,The Umbrella Academy,74.01,01/07/2023 08:34,Female,24.0,Standard,Desktop,3.0,France,Binge-watched,Jul
7454,Narcos,81.33,01/07/2023 08:35,Male,47.0,Standard,Tablet,3.0,Germany,Watched daily,Jul
5570,Narcos,75.18,01/07/2023 08:36,Female,53.0,Standard,TV,5.0,Germany,Watched weekly,Jul
2515,The Witcher,96.16,01/07/2023 08:37,Male,64.0,Standard,Mobile,3.0,US,Watched daily,Jul
1574,The Crown,87.78,01/07/2023 08:38,Male,64.0,Standard,Desktop,,Germany,Binge-watched,Jul
3867,The Crown,51.92,01/07/2023 08:39,Male,67.0,Standard,Tablet,1.0,Australia,Binge-watched,Jul
4544,BoJack Horseman,98.29,01/07/2023 08:40,Female,66.0,Standard,TV,2.0,France,Watched weekly,Jul
5477,House of Cards,83.01,01/07/2023 08:41,Male,65.0,Premium,TV,3.0,Canada,Binge-watched,Jul
1071,BoJack Horseman,14.44,01/07/2023 08:42,Male,11.0,Basic,Tablet,5.0,France,Binge-watched,Jul
3980,The Crown,64.78,01/07/2023 08:43,Male,43.0,Premium,Desktop,2.0,France,Watched weekly,Jul
6492,The Witcher,87.43,01/07/2023 08:44,Male,58.0,Premium,TV,3.0,Australia,Binge-watched,Jul
5759,Black Mirror,66.39,01/07/2023 08:45,Male,73.0,Basic,Mobile,2.0,Australia,Binge-watched,Jul
9084,The Crown,113.88,01/07/2023 08:46,Male,17.0,Basic,Desktop,4.0,Australia,Binge-watched,Jul
1039,The Witcher,12.18,01/07/2023 08:47,Female,78.0,Basic,Desktop,2.0,Australia,Started but didn't finish,Jul
6373,Stranger Things,86.68,01/07/2023 08:48,Female,67.0,Premium,Tablet,3.0,France,Binge-watched,Jul
8565,The Crown,98.93,01/07/2023 08:49,Male,52.0,Premium,TV,5.0,Canada,Watched weekly,Jul
2900,The Umbrella Academy,84.32,01/07/2023 08:50,Male,71.0,Standard,Tablet,2.0,Germany,Started but didn't finish,Jul
3217,Ozark,,01/07/2023 08:51,,61.0,Basic,TV,5.0,France,Watched daily,Jul
5796,The Crown,46.26,01/07/2023 08:52,Female,42.0,Premium,Tablet,3.0,Canada,Started but didn't finish,Jul
5606,House of Cards,70.39,01/07/2023 08:53,Female,29.0,Basic,Desktop,3.0,Germany,Watched daily,Jul
2283,Ozark,,01/07/2023 08:54,Male,68.0,Premium,Tablet,2.0,Canada,Started but didn't finish,Jul
9775,BoJack Horseman,105.98,01/07/2023 08:55,Male,69.0,Standard,Desktop,3.0,Canada,Watched weekly,Jul
9650,Stranger Things,13.19,01/07/2023 08:56,Female,72.0,Premium,Desktop,,France,Watched weekly,Jul
1815,Black Mirror,76.7,01/07/2023 08:57,Male,65.0,Standard,Tablet,3.0,US,Binge-watched,Jul
3511,The Umbrella Academy,16.09,01/07/2023 08:58,Male,46.0,Basic,TV,3.0,France,Binge-watched,Jul
1246,Ozark,64.82,01/07/2023 08:59,Male,69.0,Basic,Desktop,1.0,Canada,Watched daily,Jul
5825,Black Mirror,85.87,01/07/2023 09:00,Male,60.0,Premium,Tablet,2.0,Canada,Watched weekly,Jul
7516,Narcos,19.86,01/07/2023 09:01,Male,38.0,Standard,Desktop,2.0,Canada,Binge-watched,Jul
1416,The Witcher,84.48,01/07/2023 09:02,Female,18.0,Basic,Desktop,1.0,UK,Watched daily,Jul
7702,Stranger Things,16.8,01/07/2023 09:03,Female,49.0,Premium,Tablet,3.0,Australia,Watched weekly,Jul
4717,BoJack Horseman,74.47,01/07/2023 09:04,Male,77.0,Premium,,2.0,France,Watched weekly,Jul
1107,House of Cards,60.67,01/07/2023 09:05,Male,52.0,Basic,Desktop,3.0,US,Started but didn't finish,Jul
5513,Stranger Things,35.77,01/07/2023 09:06,Female,32.0,Standard,Tablet,3.0,Australia,Watched daily,Jul
2421,Stranger Things,13.39,01/07/2023 09:07,Male,17.0,Basic,Mobile,2.0,Germany,Watched weekly,Jul
8283,Money Heist,88.3,01/07/2023 09:08,Female,73.0,Premium,Tablet,4.0,US,Started but didn't finish,Jul
1255,Black Mirror,45.82,01/07/2023 09:09,Female,32.0,Basic,TV,5.0,Australia,Started but didn't finish,Jul
8248,The Crown,10.38,01/07/2023 09:10,Male,65.0,Standard,Mobile,2.0,US,Watched weekly,Jul
3962,Money Heist,92.73,01/07/2023 09:11,Male,23.0,Standard,Desktop,1.0,UK,Watched weekly,Jul
3282,House of Cards,27.95,01/07/2023 09:12,Female,26.0,Standard,TV,3.0,Canada,Watched weekly,Jul
9744,The Witcher,88.37,01/07/2023 09:13,Male,29.0,Basic,Mobile,4.0,US,Watched weekly,Jul
